,source,target,value
14356,navigation,navigation,1
14357,navigation,navigation,1
14358,navigation,navigation,1
14359,navigation,navigation,1
14360,navigation,navigation,1
14361,navigation,navigation,1
14362,navigation,navigation,1
14363,navigation,navigation,1
14364,navigation,problem,1
14365,problem,problem,1
14366,problem,problem,1
14367,problem,problem,1
14368,problem,problem,1
14369,problem,problem,1
14370,problem,problem,1
14371,problem,problem,1
14372,problem,problem,1
14373,problem,problem,1
14374,problem,navigation,1
14375,navigation,problem,1
14376,problem,problem,1
14377,problem,problem,1
14378,problem,problem,1
14379,problem,problem,1
14380,problem,problem,1
14381,problem,problem,1
14382,problem,problem,1
14383,problem,problem,1
14384,problem,problem,1
14385,problem,problem,1
14386,problem,problem,1
14387,problem,navigation,1
14388,navigation,problem,1
14389,problem,problem,1
14390,problem,problem,1
14391,problem,problem,1
14392,problem,problem,1
14393,problem,problem,1
14394,problem,problem,1
14395,problem,problem,1
14396,problem,problem,1
14397,problem,problem,1
14398,problem,problem,1
14399,problem,problem,1
14400,problem,problem,1
14401,problem,problem,1
14402,problem,problem,1
14403,problem,problem,1
14404,problem,problem,1
14405,problem,problem,1
14406,problem,problem,1
14407,problem,problem,1
14408,problem,problem,1
14409,problem,problem,1
14410,problem,problem,1
14411,problem,problem,1
14412,problem,problem,1
14413,problem,problem,1
14414,problem,problem,1
14415,problem,navigation,1
14416,navigation,problem,1
14417,problem,problem,1
14418,problem,problem,1
14419,problem,problem,1
14420,problem,problem,1
14421,problem,problem,1
14422,problem,problem,1
14423,problem,problem,1
14424,problem,problem,1
14425,problem,problem,1
14426,problem,problem,1
14427,problem,problem,1
14428,problem,problem,1
14429,problem,problem,1
14430,problem,problem,1
14431,problem,problem,1
14432,problem,problem,1
14433,problem,problem,1
14434,problem,problem,1
14435,problem,problem,1
14436,problem,problem,1
14437,problem,problem,1
14438,problem,navigation,1
14439,navigation,problem,1
14440,problem,problem,1
14441,problem,problem,1
14442,problem,problem,1
14443,problem,problem,1
14444,problem,problem,1
14445,problem,problem,1
14446,problem,problem,1
14447,problem,problem,1
14448,problem,problem,1
14449,problem,problem,1
14450,problem,problem,1
14451,problem,problem,1
14452,problem,problem,1
14453,problem,problem,1
14454,problem,problem,1
14455,problem,problem,1
14456,problem,problem,1
14457,problem,problem,1
14458,problem,problem,1
14459,problem,navigation,1
14460,navigation,problem,1
14461,problem,problem,1
14462,problem,problem,1
14463,problem,problem,1
14464,problem,problem,1
14465,problem,problem,1
14466,problem,problem,1
14467,problem,problem,1
14468,problem,problem,1
14469,problem,problem,1
14470,problem,problem,1
14471,problem,problem,1
14472,problem,problem,1
14473,problem,problem,1
14474,problem,problem,1
14475,problem,navigation,1
14476,enrollment,navigation,1
14477,navigation,navigation,1
14478,navigation,navigation,1
14479,navigation,navigation,1
14480,navigation,navigation,1
14481,navigation,navigation,1
14482,navigation,navigation,1
14483,navigation,navigation,1
14484,navigation,navigation,1
14485,navigation,navigation,1
14486,navigation,navigation,1
14487,navigation,navigation,1
14488,navigation,navigation,1
14489,navigation,navigation,1
14490,navigation,navigation,1
14491,navigation,navigation,1
14492,navigation,navigation,1
14493,navigation,navigation,1
14494,navigation,problem,1
14495,problem,problem,1
14496,problem,problem,1
14497,problem,problem,1
14498,problem,problem,1
14499,problem,problem,1
14500,problem,problem,1
14501,problem,problem,1
14502,problem,problem,1
14503,problem,problem,1
14504,problem,problem,1
14505,problem,problem,1
14506,problem,problem,1
14507,problem,problem,1
14508,problem,problem,1
14509,problem,problem,1
14510,problem,navigation,1
14511,navigation,problem,1
14512,problem,problem,1
14513,problem,problem,1
14514,problem,problem,1
14515,problem,problem,1
14516,problem,problem,1
14517,problem,problem,1
14518,problem,problem,1
14519,problem,problem,1
14520,problem,problem,1
14521,problem,problem,1
14522,problem,problem,1
14523,problem,problem,1
14524,problem,problem,1
14525,problem,problem,1
14526,problem,problem,1
14527,problem,problem,1
14528,problem,problem,1
14529,problem,problem,1
14530,problem,problem,1
14531,problem,navigation,1
14532,navigation,problem,1
14533,problem,problem,1
14534,problem,problem,1
14535,problem,problem,1
14536,problem,problem,1
14537,problem,problem,1
14538,problem,problem,1
14539,problem,problem,1
14540,problem,problem,1
14541,problem,problem,1
14542,problem,problem,1
14543,problem,problem,1
14544,problem,problem,1
14545,problem,problem,1
14546,problem,problem,1
14547,problem,problem,1
14548,problem,problem,1
14549,problem,problem,1
14550,problem,problem,1
14551,problem,problem,1
14552,problem,problem,1
14553,problem,problem,1
14554,problem,problem,1
14555,problem,problem,1
14556,problem,problem,1
14557,problem,problem,1
14558,problem,problem,1
14559,problem,problem,1
14560,problem,problem,1
14561,problem,problem,1
14562,problem,problem,1
14563,problem,problem,1
14564,problem,problem,1
14565,problem,problem,1
14566,problem,problem,1
14567,problem,problem,1
14568,problem,problem,1
14569,problem,problem,1
14570,problem,problem,1
14571,problem,problem,1
14572,problem,navigation,1
14573,navigation,problem,1
14574,problem,problem,1
14575,problem,problem,1
14576,problem,problem,1
14577,problem,problem,1
14578,problem,problem,1
14579,problem,problem,1
14580,problem,problem,1
14581,problem,problem,1
14582,problem,problem,1
14583,problem,problem,1
14584,problem,problem,1
14585,problem,problem,1
14586,problem,problem,1
14587,problem,problem,1
14588,problem,problem,1
14589,problem,problem,1
14590,problem,problem,1
14591,problem,problem,1
14592,problem,problem,1
14593,problem,problem,1
14594,problem,problem,1
14595,problem,problem,1
14596,problem,problem,1
14597,problem,problem,1
14598,problem,problem,1
14599,problem,problem,1
14600,problem,problem,1
14601,problem,problem,1
14602,problem,problem,1
14603,problem,problem,1
14604,problem,problem,1
14605,problem,problem,1
14606,problem,problem,1
14607,problem,problem,1
14608,problem,problem,1
14609,problem,problem,1
14610,problem,problem,1
14611,problem,navigation,1
14612,navigation,problem,1
14613,problem,problem,1
14614,problem,problem,1
14615,problem,problem,1
14616,problem,problem,1
14617,problem,problem,1
14618,problem,problem,1
14619,problem,problem,1
14620,problem,problem,1
14621,problem,problem,1
14622,problem,problem,1
14623,problem,problem,1
14624,problem,problem,1
14625,problem,problem,1
14626,problem,problem,1
14627,problem,problem,1
14628,problem,problem,1
14629,problem,problem,1
14630,problem,problem,1
14631,problem,problem,1
14632,problem,problem,1
14633,problem,problem,1
14634,problem,problem,1
14635,problem,problem,1
14636,problem,problem,1
14637,problem,problem,1
14638,problem,problem,1
14639,problem,problem,1
14640,problem,problem,1
14641,problem,problem,1
14642,problem,problem,1
14643,problem,problem,1
14644,problem,navigation,1
14645,navigation,problem,1
14646,problem,problem,1
14647,problem,problem,1
14648,problem,problem,1
14649,problem,problem,1
14650,problem,problem,1
14651,problem,problem,1
14652,problem,problem,1
14653,problem,problem,1
14654,problem,problem,1
14655,problem,problem,1
14656,problem,problem,1
14657,problem,problem,1
14658,problem,problem,1
14659,problem,problem,1
14660,problem,problem,1
14661,problem,problem,1
14662,problem,problem,1
14663,problem,problem,1
14664,problem,problem,1
14665,problem,problem,1
14666,problem,problem,1
14667,problem,problem,1
14668,problem,problem,1
14669,problem,navigation,1
14670,navigation,problem,1
14671,problem,problem,1
14672,problem,navigation,1
14673,navigation,problem,1
14674,problem,problem,1
14675,problem,navigation,1
14676,navigation,problem,1
14677,problem,problem,1
14678,problem,problem,1
14679,problem,problem,1
14680,problem,problem,1
14681,problem,navigation,1
14682,navigation,problem,1
14683,problem,problem,1
14684,problem,problem,1
14685,problem,problem,1
14686,problem,navigation,1
14687,navigation,problem,1
14688,problem,problem,1
14689,problem,problem,1
14690,problem,problem,1
14691,problem,navigation,1
14692,navigation,problem,1
14693,problem,problem,1
14694,problem,problem,1
14695,problem,problem,1
14696,problem,navigation,1
14697,navigation,problem,1
14698,problem,problem,1
14699,problem,problem,1
14700,problem,problem,1
14701,problem,navigation,1
14702,enrollment,navigation,1
14703,navigation,navigation,1
14704,navigation,navigation,1
14705,navigation,navigation,1
14706,navigation,navigation,1
14707,navigation,navigation,1
14708,navigation,navigation,1
14709,navigation,navigation,1
14710,navigation,navigation,1
14711,navigation,problem,1
14712,problem,problem,1
14713,problem,problem,1
14714,problem,problem,1
14715,problem,problem,1
14716,problem,problem,1
14717,problem,problem,1
14718,problem,problem,1
14719,problem,problem,1
14720,problem,problem,1
14721,problem,problem,1
14722,problem,problem,1
14723,problem,navigation,1
14724,navigation,navigation,1
14725,navigation,navigation,1
14726,navigation,problem,1
14727,problem,problem,1
14728,problem,problem,1
14729,problem,problem,1
14730,problem,problem,1
14731,problem,problem,1
14732,problem,problem,1
14733,problem,problem,1
14734,problem,problem,1
14735,problem,problem,1
14736,problem,navigation,1
14737,navigation,navigation,1
14738,navigation,problem,1
14739,problem,problem,1
14740,problem,problem,1
14741,problem,problem,1
14742,problem,problem,1
14743,problem,problem,1
14744,problem,problem,1
14745,problem,problem,1
14746,problem,problem,1
14747,problem,problem,1
14748,problem,problem,1
14749,problem,problem,1
14750,problem,problem,1
14751,problem,problem,1
14752,problem,problem,1
14753,problem,problem,1
14754,problem,problem,1
14755,problem,problem,1
14756,problem,problem,1
14757,problem,problem,1
14758,problem,problem,1
14759,problem,problem,1
14760,problem,problem,1
14761,problem,problem,1
14762,problem,problem,1
14763,problem,problem,1
14764,problem,problem,1
14765,problem,problem,1
14766,problem,problem,1
14767,problem,problem,1
14768,problem,problem,1
14769,problem,problem,1
14770,problem,problem,1
14771,problem,problem,1
14772,problem,problem,1
14773,problem,problem,1
14774,problem,problem,1
14775,problem,problem,1
14776,problem,navigation,1
14777,navigation,problem,1
14778,problem,problem,1
14779,problem,problem,1
14780,problem,problem,1
14781,problem,problem,1
14782,problem,problem,1
14783,problem,problem,1
14784,problem,problem,1
14785,problem,problem,1
14786,problem,problem,1
14787,problem,problem,1
14788,problem,problem,1
14789,problem,problem,1
14790,problem,problem,1
14791,problem,problem,1
14792,problem,problem,1
14793,problem,problem,1
14794,problem,problem,1
14795,problem,problem,1
14796,problem,problem,1
14797,problem,navigation,1
14798,navigation,problem,1
14799,problem,problem,1
14800,problem,problem,1
14801,problem,problem,1
14802,problem,problem,1
14803,problem,problem,1
14804,problem,problem,1
14805,problem,problem,1
14806,problem,problem,1
14807,problem,problem,1
14808,problem,problem,1
14809,problem,problem,1
14810,problem,problem,1
14811,problem,problem,1
14812,problem,problem,1
14813,problem,problem,1
14814,problem,problem,1
14815,problem,problem,1
14816,problem,problem,1
14817,problem,problem,1
14818,problem,problem,1
14819,problem,problem,1
14820,problem,navigation,1
14821,navigation,problem,1
14822,problem,problem,1
14823,problem,problem,1
14824,problem,problem,1
14825,problem,problem,1
14826,problem,problem,1
14827,problem,problem,1
14828,problem,problem,1
14829,problem,problem,1
14830,problem,problem,1
14831,problem,problem,1
14832,problem,problem,1
14833,problem,problem,1
14834,problem,problem,1
14835,problem,problem,1
14836,problem,navigation,1
14837,navigation,navigation,1
14838,navigation,problem,1
14839,problem,problem,1
14840,problem,problem,1
14841,problem,problem,1
14842,problem,navigation,1
14843,navigation,problem,1
14844,problem,problem,1
14845,problem,navigation,1
14846,navigation,problem,1
14847,problem,problem,1
14848,problem,navigation,1
14849,navigation,navigation,1
14850,navigation,navigation,1
14851,navigation,problem,1
14852,problem,problem,1
14853,problem,problem,1
14854,problem,problem,1
14855,problem,navigation,1
14856,navigation,problem,1
14857,problem,problem,1
14858,problem,navigation,1
14859,navigation,problem,1
14860,problem,problem,1
14861,problem,problem,1
14862,problem,problem,1
14863,problem,problem,1
14864,problem,problem,1
14865,problem,problem,1
14866,problem,navigation,1
14867,navigation,navigation,1
14868,navigation,problem,1
14869,problem,problem,1
14870,problem,problem,1
14871,problem,problem,1
14872,problem,navigation,1
14873,enrollment,navigation,1
14874,navigation,problem,1
14875,problem,problem,1
14876,problem,problem,1
14877,problem,problem,1
14878,problem,problem,1
14879,problem,problem,1
14880,problem,problem,1
14881,problem,problem,1
14882,problem,problem,1
14883,problem,problem,1
14884,problem,problem,1
14885,problem,problem,1
14886,problem,problem,1
14887,problem,problem,1
14888,problem,problem,1
14889,problem,problem,1
14890,problem,navigation,1
14891,navigation,problem,1
14892,problem,problem,1
14893,problem,problem,1
14894,problem,problem,1
14895,problem,problem,1
14896,problem,problem,1
14897,problem,problem,1
14898,problem,problem,1
14899,problem,problem,1
14900,problem,problem,1
14901,problem,problem,1
14902,problem,problem,1
14903,problem,problem,1
14904,problem,problem,1
14905,problem,problem,1
14906,problem,problem,1
14907,problem,navigation,1
14908,navigation,problem,1
14909,problem,problem,1
14910,problem,problem,1
14911,problem,problem,1
14912,problem,problem,1
14913,problem,problem,1
14914,problem,problem,1
14915,problem,problem,1
14916,problem,problem,1
14917,problem,problem,1
14918,problem,problem,1
14919,problem,problem,1
14920,problem,problem,1
14921,problem,problem,1
14922,problem,problem,1
14923,problem,problem,1
14924,problem,problem,1
14925,problem,problem,1
14926,problem,problem,1
14927,problem,problem,1
14928,problem,problem,1
